loan_amount,loan_tenure_months,ltv,valuation_diff_pct,num_prev_mortgages,ownership_match_score,ocr_confidence,encumbrance_flag,credit_score,income,isFraud
1095843,60,55.42,-35.96,0,0.91,0.97,1,577,122504,0
4288891,87,69.25,-29.95,1,0.76,0.69,0,776,233930,0
726045,66,56.65,9.29,1,0.75,0.86,0,716,156295,0
4131419,96,98.75,-19.91,0,0.37,0.72,0,427,139202,1
4595511,67,97.21,2.36,0,0.59,0.94,1,536,25273,1
1524945,79,85.41,1.99,1,0.67,0.82,1,427,48519,0
1491538,106,82.58,19.62,0,0.51,0.66,0,693,170232,1
2463999,55,56.69,-11.81,0,0.92,0.71,0,774,142024,0
820488,42,58.59,4.27,1,0.89,0.73,0,694,220457,0
4890691,69,61.88,-37.07,1,0.65,0.95,1,410,139540,1
519065,98,53.05,-12.24,2,0.54,0.91,0,389,237264,1
2884372,64,80.18,-28.8,3,0.86,0.93,0,579,195060,0
4325889,95,52.51,10.43,1,0.44,0.62,1,632,156420,1
1563807,90,52.37,10.39,1,0.35,0.83,0,523,98460,0
3192195,34,69.72,-25.82,1,0.33,1.0,0,400,119471,1
1716449,39,91.38,-20.9,3,0.33,0.91,0,431,119668,1
389102,27,57.92,2.15,2,0.64,0.65,0,312,82519,0
1436737,48,74.8,4.3,0,0.48,0.87,0,756,105426,1
3160006,32,55.71,-0.54,3,0.78,0.9,0,740,29629,0
2477074,90,85.93,19.8,1,0.76,0.81,0,397,64056,1
2897753,28,64.96,12.12,1,0.68,0.63,0,419,26273,1
1190805,48,66.31,-14.98,2,0.55,0.61,0,592,135484,1
4543778,88,90.88,-20.38,2,0.9,0.98,0,300,112275,1
4262065,30,73.35,-4.19,2,0.8,0.7,0,871,186488,0
3110087,41,92.19,9.06,0,0.49,0.75,0,549,153966,1
360116,56,68.27,-11.48,3,0.65,0.92,0,448,61073,1
3068462,29,54.26,4.26,3,0.41,0.88,0,694,60693,1
3142146,89,78.73,-38.85,2,0.53,0.99,0,343,197538,1
2718137,73,56.66,15.55,0,1.0,0.64,0,343,39343,1
4314279,47,84.5,6.43,3,0.46,0.88,0,377,58095,0
4452099,111,59.75,-16.35,1,0.79,0.63,1,525,177246,1
3662223,95,52.2,-16.96,1,0.47,0.6,0,461,196873,0
1357949,63,75.53,-33.83,1,0.96,0.65,0,552,137388,1
3071981,30,52.62,8.97,3,0.52,0.85,0,431,218508,1
3950241,55,66.43,6.12,2,0.54,0.87,0,747,129441,0
4059076,18,75.94,-2.19,1,0.72,0.78,1,773,215408,0
3834340,55,52.73,-33.91,2,0.71,0.62,0,408,115782,1
3421765,79,96.9,-24.26,0,0.71,0.85,0,334,188998,0
488076,45,97.27,-12.47,1,0.7,0.63,1,766,87590,1
4984797,77,62.51,-24.04,0,0.52,0.66,0,574,184899,1
3209244,80,55.66,-13.96,2,0.6,0.81,0,486,123263,1
4916909,66,57.09,-26.44,3,0.72,0.74,0,542,190847,0
2298611,21,92.64,-19.02,2,0.77,0.79,0,563,187273,1
2060826,107,51.28,-0.86,1,0.48,0.85,0,821,44373,0
2944664,53,58.72,13.54,1,0.79,0.66,1,840,42525,1
2713275,52,51.31,-16.9,2,0.95,0.96,0,386,142716,0
1478369,88,75.24,1.51,1,0.83,0.82,0,834,119513,0
2523970,114,59.03,-31.91,1,0.36,0.61,1,509,218723,1
2190212,80,53.77,-7.55,0,0.63,0.85,0,345,144401,0
4271774,21,72.44,15.3,3,0.6,0.79,0,766,111643,0
2341984,21,50.89,-38.32,2,0.54,0.88,1,839,176558,0
252999,113,79.05,-23.95,0,0.64,0.91,0,325,224676,0
4642923,102,76.01,-32.05,1,0.61,0.98,0,565,164712,0
161367,71,52.07,-8.01,0,0.3,1.0,1,474,112694,1
853315,62,50.77,0.78,3,0.47,0.82,0,815,207527,0
4700108,32,77.81,-36.53,2,0.45,0.82,0,610,51136,1
3105334,19,88.0,-35.78,3,0.54,0.61,0,621,208497,1
2954190,76,56.85,12.18,3,0.42,0.95,0,878,71539,0
1384382,103,51.82,-12.63,0,0.35,0.61,1,434,227736,1
3953321,114,62.47,-12.22,0,0.44,0.85,0,354,171014,0
2754837,89,61.18,16.67,3,0.9,0.64,0,842,83363,0
3584239,96,56.72,-20.79,1,0.86,0.71,0,885,204668,1
1142377,41,86.72,13.82,2,0.61,0.66,0,830,96526,0
4677033,96,50.67,18.46,1,0.91,0.65,0,455,50255,0
3357181,60,73.3,-25.5,1,0.46,0.63,0,446,208201,1
1023780,20,61.42,-9.16,2,0.71,0.73,0,784,231595,0
2966451,28,68.09,-7.94,0,0.4,0.77,0,898,133209,0
2568152,80,68.11,11.97,1,0.88,0.79,0,319,208358,0
4507871,69,58.73,-21.77,0,0.39,0.78,0,568,101437,0
2042811,68,50.13,7.88,2,0.32,0.81,0,632,162349,0
398090,73,60.28,18.26,1,0.49,0.94,0,854,147715,1
417348,106,55.74,10.42,0,0.93,0.85,0,700,130900,0
1426283,63,97.31,14.55,0,0.39,0.61,0,605,38729,1
192324,72,55.24,2.5,1,0.53,0.67,0,327,232695,0
2420688,51,76.92,14.24,2,0.52,0.74,0,766,36818,0
1905808,49,88.75,-30.11,3,0.86,0.98,0,559,80555,1
1420567,54,89.82,2.74,0,0.6,0.63,0,833,113979,1
4320459,74,59.53,3.91,2,0.73,0.88,0,400,68629,0
4636119,30,50.06,-13.65,1,0.58,0.61,0,850,130296,0
4115470,111,60.02,-35.22,0,0.69,0.75,0,652,70438,1
4754798,61,79.22,-2.65,0,0.34,0.91,0,599,24457,1
3377419,44,83.1,-36.89,0,0.56,0.74,0,595,205701,0
3722138,24,65.53,-17.06,2,0.9,0.77,0,652,48922,0
2640476,89,93.89,-16.38,0,0.78,0.96,0,429,155892,1
4329011,108,71.46,19.94,0,0.99,0.63,0,455,178822,0
1037841,73,60.02,-22.01,1,0.85,0.81,1,373,123122,0
1667053,104,50.82,9.23,0,0.62,0.75,0,641,117020,0
2016545,54,70.14,-36.81,2,0.77,0.99,0,764,249618,0
2943940,60,83.32,-8.21,1,0.84,0.92,0,389,183862,0
4647603,47,55.02,-7.8,3,0.49,0.65,0,878,103405,1
4032441,119,57.33,-2.28,1,0.34,0.97,0,754,131130,0
1307068,21,53.77,8.6,0,0.58,0.68,1,631,180493,1
4464406,106,82.32,5.72,3,0.4,0.63,1,647,83038,0
494274,17,71.18,5.66,1,0.49,0.82,0,532,228273,0
4511589,68,50.47,-14.06,0,0.96,0.89,0,897,77325,0
1486980,12,86.35,3.65,1,0.89,0.89,0,401,40600,0
1308052,82,59.83,-10.52,2,0.71,0.81,0,780,175466,0
2955994,69,80.83,-35.98,0,0.58,0.8,1,513,225694,0
3047762,102,66.66,13.41,2,0.49,0.99,0,407,182243,0
2493293,32,55.54,13.41,0,0.7,0.93,0,464,245611,0
3140267,103,67.18,-20.63,2,0.67,0.88,0,634,76526,0
3942323,91,55.39,14.83,3,0.85,0.68,0,385,28149,0
1397076,67,70.11,5.48,2,0.95,0.93,0,723,176466,0
1280887,98,50.02,-15.95,1,0.53,0.9,0,663,160468,0
1907610,31,69.65,-20.11,0,0.44,1.0,1,359,169396,1
4539850,113,87.0,18.51,1,0.58,0.65,0,781,193270,1
2848385,65,71.33,2.76,2,0.61,0.89,0,549,228777,0
3815288,36,57.39,-17.27,0,0.33,0.99,0,859,127168,0
2024401,39,54.11,-1.48,2,0.9,0.79,0,416,124813,0
1996220,16,68.49,-5.71,3,1.0,0.89,1,844,106779,0
3238744,32,62.72,-8.53,3,0.95,0.99,0,343,177088,1
246470,29,54.2,-1.32,3,0.9,0.82,1,808,149266,0
1467223,58,55.14,-7.74,2,0.99,0.88,0,464,47398,0
1155146,81,60.32,-0.71,2,0.94,0.61,0,667,19789,0
2528081,68,55.1,14.45,3,0.78,0.81,0,591,231767,0
3779126,104,63.46,19.6,2,0.42,0.7,0,585,79967,0
3744843,30,99.54,2.56,1,0.41,0.65,0,503,207206,0
4373445,108,96.04,15.67,2,0.33,0.88,0,823,216958,1
4306419,76,50.51,11.5,1,0.59,0.62,0,420,113837,0
3284790,14,87.34,-22.3,3,0.87,0.96,0,487,171049,1
3006495,53,71.2,15.97,2,0.64,0.81,0,312,116967,0
4241363,32,51.71,-35.75,3,0.56,0.86,0,499,146201,1
1674833,110,83.68,-20.2,0,0.38,0.7,1,885,74683,1
3027337,116,54.24,-1.6,2,0.34,0.67,0,755,60331,0
2148891,51,55.0,-8.39,2,0.58,0.7,0,747,49626,0
1270439,78,50.34,-7.46,3,0.37,0.69,1,370,194575,1
3746804,36,78.02,7.69,3,0.37,0.95,0,889,173621,0
747296,113,76.03,-28.32,3,0.58,0.91,0,429,27342,1
1649302,66,52.55,18.92,0,0.65,0.94,1,342,51417,0
3222951,95,81.03,-13.75,0,0.43,0.89,0,819,222586,0
1778687,63,64.6,16.99,3,0.78,0.86,0,312,198321,0
900101,55,58.57,-17.01,2,0.59,0.81,0,834,67664,0
4200612,109,78.62,-3.89,2,0.36,0.71,0,601,249236,0
2059406,96,51.59,-12.98,3,0.75,0.88,0,826,23833,0
1064918,67,60.03,0.56,1,0.55,0.65,0,872,75658,1
596758,66,95.5,-28.98,0,0.34,0.8,0,414,245099,1
4742929,98,88.05,-15.96,0,0.96,0.68,0,759,175545,0
128625,81,83.98,-35.9,1,0.7,0.8,1,804,146809,0
2933552,88,80.32,-4.11,3,0.63,0.72,0,607,109965,0
3531961,98,57.78,17.76,2,0.9,0.62,0,624,192719,0
1376647,84,91.83,-37.25,2,0.96,0.8,1,878,79054,1
4142608,92,74.04,-0.42,0,0.45,0.67,0,474,16299,0
4782315,77,52.32,6.51,1,0.87,0.66,0,813,209353,0
2627576,30,64.24,-27.21,2,0.88,0.75,0,471,80875,1
416205,94,79.02,-23.62,0,0.34,0.74,0,801,178992,1
3145315,18,51.1,-27.91,2,0.8,0.95,0,633,200908,0
3244480,74,80.37,-22.16,2,0.34,0.83,0,583,188453,1
4395680,53,52.49,-33.4,2,0.72,0.94,0,774,129286,0
3670834,53,57.95,-17.78,0,0.77,0.66,1,353,231043,0
3030639,70,57.45,-17.86,1,0.56,0.74,0,757,113730,1
2964781,31,56.66,8.44,3,0.92,0.82,0,878,71298,0
4205519,84,66.38,8.06,1,0.86,0.66,1,719,170581,1
3717860,28,55.11,7.8,2,0.95,0.65,0,708,136035,0
4452360,38,54.46,-5.98,1,0.52,0.86,0,603,188167,0
4928761,58,73.5,-20.45,2,0.32,0.86,0,858,197596,1
4040285,13,71.41,-15.34,0,0.87,0.69,0,521,124825,0
4757089,74,52.94,-20.94,0,0.46,0.69,1,832,130637,0
2727144,73,65.59,-5.08,0,0.63,0.9,0,457,212981,0
2925896,111,53.56,16.28,2,0.87,0.65,0,647,87618,0
2138540,30,61.47,-22.93,1,0.45,0.97,0,458,40532,0
4976872,28,62.75,-12.47,3,0.52,0.98,1,534,123197,1
2839956,80,97.0,-0.69,3,0.61,0.95,0,704,145860,1
2719980,50,78.25,10.68,0,0.49,0.68,0,556,75285,0
821384,93,66.58,-24.8,3,0.62,0.61,0,888,33866,0
619777,82,63.0,-23.18,2,0.31,0.97,0,896,153665,1
3799181,92,61.33,13.11,1,0.45,0.74,1,857,24495,1
2987698,50,58.27,-35.18,3,0.88,0.72,0,346,22837,1
4330625,47,60.38,-3.67,3,0.59,0.7,0,512,222780,0
2532593,51,54.1,11.63,1,0.75,0.7,1,778,164752,1
4128812,56,77.19,15.3,3,0.46,0.89,0,786,201548,0
4131464,15,60.92,-39.24,1,0.75,0.96,0,870,45346,0
3490742,113,95.13,-17.82,2,1.0,0.91,1,865,123621,0
256498,36,67.56,-24.56,2,0.72,0.87,0,641,38412,0
2987296,80,78.86,-5.92,2,0.74,0.72,1,823,234471,0
4688887,41,72.42,-2.03,0,0.38,0.82,0,802,133833,0
2836582,87,73.82,19.99,2,0.58,0.69,0,305,176876,1
1200500,79,94.3,-9.23,3,0.9,0.64,0,443,80206,0
1676590,99,68.18,-6.91,0,0.88,0.65,1,560,25934,0
2061977,40,50.13,-15.14,0,0.67,0.84,0,884,45723,0
4132654,84,76.99,-31.14,0,0.93,0.62,0,531,142968,0
764468,79,57.6,-21.8,2,0.4,0.99,0,569,166477,1
3460160,62,64.61,-25.18,0,0.76,1.0,0,746,164820,1
3385727,35,75.46,8.07,2,0.47,0.66,0,521,216838,0
980112,25,91.78,-7.25,2,0.75,0.77,0,351,192485,0
4652994,80,82.25,-22.23,0,0.36,0.91,0,415,168426,1
3137099,29,56.12,-10.65,0,0.96,0.98,0,837,220562,0
4374277,53,78.18,-26.87,3,0.85,0.96,0,864,136988,0
4095609,68,87.39,-28.89,0,0.44,0.7,0,840,234747,1
4928426,94,75.11,11.6,2,0.75,0.63,0,318,163460,1
2142823,23,63.13,16.69,3,0.83,0.72,1,691,51523,0
1148173,93,58.7,-35.2,3,0.45,0.77,0,718,116150,1
1602025,28,72.08,5.89,2,0.37,0.74,0,608,135950,1
2691661,41,66.75,-12.8,0,0.55,0.91,0,485,203765,1
2012584,99,68.73,-16.66,0,0.4,0.7,1,560,181804,0
3877538,86,99.11,1.36,1,0.7,0.94,0,827,56646,1
325049,110,71.65,-24.02,0,0.6,0.69,1,572,167093,1
1417191,34,63.0,-38.77,1,0.62,0.74,0,459,239310,1
2961509,92,63.7,-27.16,3,0.68,0.78,0,523,247131,0
847419,12,57.15,-28.9,3,0.99,0.72,0,555,67776,1
1179924,90,59.87,-37.96,3,0.85,0.91,0,479,34116,1
2480932,43,78.32,-20.72,1,0.74,0.76,0,319,218081,0
1754753,20,79.64,-11.53,2,0.55,0.95,0,767,127858,1
504772,26,68.3,4.15,2,0.32,0.99,0,509,234343,1
1815499,39,57.7,-20.46,3,0.38,0.94,0,812,246069,0
671107,35,91.42,-28.33,1,0.81,0.81,0,357,91620,0
2175406,71,51.33,-26.16,1,0.56,0.8,0,392,190843,1
2617334,46,64.8,13.47,3,0.53,0.69,0,520,174828,0
2186213,97,76.55,-27.72,0,0.92,0.84,0,531,97604,0
3458509,38,59.05,12.75,3,0.64,0.98,0,663,109452,0
2879499,94,95.72,-13.17,1,0.93,0.63,0,861,148991,0
2013722,87,67.37,16.06,0,0.92,0.9,0,673,38550,0
2910860,31,67.3,-15.51,2,0.36,0.95,0,755,182596,0
648884,76,86.06,-29.34,0,0.96,0.99,0,387,200678,1
2099254,96,54.43,-7.06,2,0.35,0.73,0,319,214891,1
1087471,60,55.65,-4.74,1,0.97,0.74,0,313,85227,0
4353486,12,86.75,-1.87,3,0.62,0.69,0,432,38212,0
4256532,21,73.32,-15.31,3,0.83,0.92,0,333,55118,1
1801667,58,90.87,-37.08,3,0.79,0.66,0,507,43602,1
3717556,70,54.09,-2.4,3,0.66,0.71,0,498,32540,1
2967340,107,75.57,15.98,3,0.73,0.72,0,891,181901,0
358517,73,69.48,17.45,1,0.96,0.75,0,882,202381,0
1457133,114,75.54,-4.19,1,0.95,0.77,0,454,211475,0
805475,97,76.33,-38.81,3,0.76,0.82,1,889,86455,0
4039311,29,57.23,-33.64,0,0.76,0.98,0,377,37277,1
848013,57,57.22,10.04,3,0.47,0.7,1,471,134133,1
2888890,43,65.89,9.78,2,0.88,0.91,0,588,205745,0
1352078,38,60.33,16.76,2,0.74,0.87,1,844,163748,0
4438843,103,66.15,-6.17,2,0.88,0.65,0,719,188916,0
524226,29,97.22,11.83,2,0.76,0.92,0,306,210780,0
3767591,50,93.81,9.49,3,0.51,0.64,0,459,24752,1
3367727,60,72.27,-4.63,2,0.43,0.9,0,539,227620,0
4217923,104,57.15,7.02,0,0.35,0.89,0,722,220783,0
3703101,93,52.27,-32.46,3,0.71,0.88,0,835,186742,1
4994640,55,97.11,-1.65,2,0.5,0.71,0,369,213675,1
798956,83,73.1,17.21,3,0.74,0.83,0,515,177550,0
4001529,65,81.71,-30.28,3,0.34,0.9,0,403,172511,1
3503096,106,55.09,4.64,3,0.56,0.86,0,353,180819,0
4380669,45,54.17,-20.75,1,0.48,0.92,0,629,140332,0
854950,82,82.89,9.03,2,0.56,0.88,0,502,175882,0
275211,47,58.45,1.83,1,0.34,0.71,0,587,33302,1
4192966,29,57.74,15.57,0,0.81,0.66,0,344,81236,0
4357950,49,84.96,2.72,0,0.38,0.85,0,497,79467,0
365798,70,69.75,-15.38,1,0.31,0.9,0,515,117350,0
1630814,20,61.72,-39.35,2,0.96,0.66,0,780,180913,0
1983376,84,97.46,7.58,3,0.44,0.67,0,608,190785,1
3991113,83,71.2,-15.49,0,0.88,0.6,0,734,195618,1
3121097,62,86.58,0.24,0,0.98,0.81,0,631,18048,0
255683,46,64.86,-33.7,0,0.67,0.82,0,326,179362,0
3103475,93,54.26,13.46,2,0.67,0.8,0,465,73906,1
4926563,16,65.58,-13.86,1,0.56,0.73,0,617,91637,0
4830741,25,96.53,15.18,1,0.6,0.77,0,573,44778,0
2087755,103,97.12,2.42,2,0.64,0.91,0,682,173497,1
2006039,41,62.29,-32.71,0,0.41,0.67,0,664,229460,1
4861260,15,75.3,-5.25,2,0.56,0.68,0,402,135918,0
1555465,50,63.59,14.6,2,0.87,0.87,0,802,105036,0
4292814,95,85.94,8.0,1,0.43,0.95,1,672,204248,0
1094170,75,56.28,-14.92,2,0.81,0.74,0,544,158746,0
2809644,36,53.74,17.3,2,0.76,0.97,0,468,208474,0
311830,39,52.93,-23.89,0,0.34,0.62,0,717,234803,0
3662613,87,76.68,-17.49,3,0.32,0.65,0,655,235979,1
3429049,77,60.21,4.98,0,0.55,0.78,0,777,179125,0
4855976,118,78.18,-26.03,1,0.78,0.89,1,424,26957,1
621998,89,56.73,-9.08,3,0.53,0.75,0,836,87644,0
4160119,33,89.24,3.73,0,0.77,0.82,0,701,199688,0
3846169,42,56.73,-1.36,2,0.77,0.61,0,816,128294,0
175388,34,69.46,-30.68,2,0.86,0.78,0,830,32829,0
1875767,59,53.89,-2.22,3,0.37,0.7,1,553,20837,0
2429753,31,57.51,-5.64,3,0.7,0.81,0,420,210213,1
1597618,49,72.65,-6.53,2,0.34,0.81,0,331,161104,1
4121080,66,52.53,9.56,1,0.42,0.9,0,336,114770,1
4528690,79,77.92,-28.97,0,0.53,0.82,1,641,41352,1
3589443,90,50.84,5.09,2,0.8,0.85,1,312,45215,0
2658944,99,56.59,5.66,0,0.98,0.81,0,482,202391,1
601174,100,50.23,3.36,0,0.54,1.0,0,564,220714,0
2981777,12,94.89,-9.64,0,0.66,0.92,0,387,56247,1
2848996,18,78.49,-16.27,0,0.48,0.9,0,761,240374,0
295246,68,57.43,-16.32,1,0.77,0.85,1,345,144692,0
3796176,106,52.02,4.03,1,0.56,0.81,0,691,189120,0
2443394,23,97.2,-10.13,1,0.64,0.74,0,418,221604,1
611083,117,100.0,-19.69,2,0.7,0.91,0,830,81714,0
1112384,16,79.6,-2.47,2,0.78,0.68,0,746,50319,1
966964,119,53.97,10.22,2,0.34,0.61,0,345,134058,1
149104,61,56.59,-36.31,1,0.69,0.88,0,807,31025,0
3156277,53,74.61,18.33,0,0.6,0.66,0,857,24780,0
963663,113,99.8,-34.2,1,0.39,0.96,0,825,37706,1
4858982,23,64.32,-9.3,2,0.45,0.91,0,896,188988,0
4500072,114,80.78,-6.39,3,0.92,0.84,0,302,90503,0
1306861,29,57.29,-31.71,2,0.91,0.73,0,327,176928,0
3219612,77,69.14,14.94,0,0.32,0.86,0,680,118166,0
2991005,85,59.57,-11.71,1,0.78,0.79,0,456,24179,1
4836319,90,53.99,-31.41,3,0.69,0.72,0,810,184695,0
357681,105,65.11,2.7,3,0.96,0.98,0,632,163659,0
194018,119,74.85,-0.2,0,0.94,0.66,0,413,169805,0
2098197,28,56.51,17.77,1,0.71,0.9,0,688,234378,0
2154780,79,79.04,-13.51,3,0.4,0.92,0,786,114423,1
3539782,82,52.87,-23.93,2,0.62,0.98,0,549,138076,0
4523408,73,93.33,-36.4,0,0.81,0.82,0,870,150047,1
942186,52,54.48,3.99,3,0.97,0.81,1,614,224527,0
4487814,106,91.61,-2.96,0,0.55,0.97,0,538,90138,0
1593293,114,94.68,18.36,1,0.85,0.92,0,533,191535,1
2651314,45,73.35,2.73,1,0.78,0.91,0,602,245668,0
1224905,81,51.11,15.99,1,0.35,0.92,0,633,188226,0
3205958,113,50.42,19.49,2,0.69,0.8,0,412,221748,1
4989196,56,83.19,-14.29,3,0.43,0.62,1,661,101706,0
3358084,69,87.06,-30.98,1,0.78,0.68,0,396,131905,1
304451,62,73.91,-28.25,2,0.73,0.86,0,315,43830,0
2080290,45,74.79,-20.9,1,0.98,0.76,1,855,125076,0
3524328,55,56.83,-9.47,1,0.95,0.84,0,675,218198,0
4849959,26,69.25,-32.65,3,0.31,0.82,0,689,192817,0
503322,89,56.18,-21.9,2,0.36,0.78,0,516,45609,0
4671843,81,57.18,-21.53,1,0.84,0.69,0,698,32401,0
4410796,61,63.36,-39.75,2,0.78,0.89,0,559,173801,0
4177716,112,54.54,-18.75,2,0.86,0.96,1,619,118480,0
4459879,43,83.64,-33.03,1,0.49,0.91,0,495,133278,1
2190545,78,86.07,-14.22,1,0.89,0.65,0,777,191239,0
2008802,14,57.12,-28.21,0,0.61,0.82,1,717,240253,0
1648075,97,80.33,9.33,3,0.48,0.93,0,774,72391,1
593948,97,99.72,-35.17,1,0.31,0.84,0,867,141543,1
4268962,85,52.3,11.94,0,0.91,0.78,0,843,143886,0
3844085,62,61.62,-5.17,3,0.67,0.71,0,530,109583,0
880641,78,69.21,-12.48,1,0.98,0.73,0,820,204243,0
4566134,87,57.95,-7.02,2,0.8,0.7,0,499,234168,0
1654205,104,75.0,-17.43,3,0.36,0.68,0,898,152719,1
1804597,59,51.19,-32.34,2,0.71,0.84,0,320,167178,1
3865689,28,93.58,5.95,0,0.31,0.8,0,610,21015,1
2651331,18,60.94,15.67,1,0.69,0.89,0,887,36506,0
3227748,24,56.27,17.0,0,0.55,0.72,0,895,39067,0
935036,77,68.07,0.24,1,0.75,0.78,1,733,145819,0
2469822,15,56.98,-15.38,1,0.68,0.87,0,670,17056,0
4101070,21,51.9,-11.3,2,0.48,0.99,0,859,243327,1
2488278,114,57.34,-0.58,0,0.41,0.74,0,377,44328,1
2983791,99,76.37,9.38,2,0.58,0.72,0,841,92712,1
4280413,28,64.03,-17.53,2,0.99,0.78,0,584,67832,0
3596605,63,52.31,15.01,2,0.6,0.89,0,439,57771,0
1405487,17,69.01,-20.54,0,0.82,0.98,0,852,112421,0
408623,94,59.46,-8.15,1,0.34,0.81,0,581,232877,0
3747371,80,68.24,17.68,1,0.57,0.92,0,861,192587,0
3396903,107,89.18,16.29,0,0.71,0.79,0,557,79538,0
2368115,85,94.46,1.74,1,0.83,0.62,0,659,214722,1
1290402,20,51.22,-20.53,0,0.67,0.96,0,739,225050,0
1247116,102,62.01,-26.86,0,0.66,0.72,0,569,55151,1
3056566,88,90.59,-35.19,1,0.83,0.66,0,433,147701,1
3872763,94,53.84,2.52,3,0.52,1.0,0,403,98463,1
410375,32,65.67,-9.79,2,0.36,0.74,0,394,111853,1
2226453,35,56.44,-5.66,0,0.54,0.65,0,872,104432,0
1371300,113,88.75,-11.66,0,0.41,0.72,0,779,43155,1
3759731,15,52.44,-11.02,3,0.98,0.81,0,540,164360,0
4488087,35,62.87,-5.72,0,0.7,0.64,1,312,65588,1
3942411,70,57.53,14.86,0,0.61,0.74,1,446,233023,1
1115416,110,96.96,-38.24,1,0.94,0.87,0,394,182157,1
4963059,14,76.03,8.1,1,0.93,0.97,0,592,26251,0
2414181,79,78.9,-16.57,3,0.59,0.76,0,324,117420,0
3504231,112,51.29,4.7,0,0.91,0.83,0,571,171646,0
3365696,51,84.36,16.91,2,0.34,0.85,1,804,24623,0
4672148,59,58.58,-21.62,1,0.92,0.63,0,465,232544,1
4305003,65,95.9,-34.63,2,0.52,0.74,0,386,69715,1
3441861,46,83.49,-26.06,2,0.7,0.87,1,790,21123,1
4828307,106,74.71,-26.67,3,0.49,0.89,0,440,18061,1
2715804,67,55.73,4.51,3,0.99,0.74,0,402,121393,1
4412717,119,55.87,-36.29,0,0.35,0.6,1,525,117035,0
2082243,100,51.21,-36.94,3,0.61,0.6,1,874,54095,0
1792128,51,52.17,1.62,1,0.73,0.82,0,593,205690,0
3513654,88,92.46,-6.6,0,0.73,0.82,0,605,174523,0
3370209,79,54.65,-14.93,0,0.82,0.82,0,553,96897,0
315400,57,68.91,-5.48,2,0.81,0.89,0,479,96443,1
2757025,89,53.59,4.11,2,0.86,0.97,0,339,133005,0
3424664,24,91.8,-33.79,2,0.46,1.0,0,819,49814,1
4686440,38,54.86,-6.8,0,0.56,0.88,0,845,100141,0
3694058,17,86.23,9.47,3,0.57,0.81,0,535,243864,0
4684258,28,74.97,-18.25,3,0.97,0.66,0,762,222940,0
2235219,47,97.2,5.78,3,0.59,0.75,0,527,183904,1
1846621,115,88.99,10.73,0,0.46,0.83,0,782,241084,1
4312377,110,69.17,9.26,0,0.74,1.0,0,729,155517,0
4330339,92,55.0,-0.98,0,0.6,0.65,0,321,179562,1
1344625,116,56.38,3.04,0,0.48,0.92,0,642,44767,1
333782,13,80.95,7.26,0,0.8,1.0,0,339,61057,0
4909109,88,86.83,4.02,3,0.43,0.92,0,472,226818,1
3835466,63,71.98,-12.9,0,0.74,0.91,0,738,235767,0
1683246,77,53.1,-30.45,3,0.6,0.7,0,478,219172,0
826331,63,91.62,-21.42,0,0.52,0.6,0,897,187115,1
1894291,103,64.81,-27.57,3,0.96,0.69,0,432,101755,0
3998606,54,91.84,-18.31,1,0.53,0.92,0,650,42946,1
3082448,101,68.02,-10.64,1,0.54,0.64,0,824,182659,0
4961993,33,88.75,17.54,3,0.91,0.72,0,839,18364,0
2978117,118,92.56,17.57,1,0.39,0.83,1,805,215926,0
4581617,66,83.97,6.18,1,0.38,0.83,1,383,202160,0
4381772,78,79.67,18.81,3,0.5,0.82,0,763,92015,0
2143037,110,78.35,19.88,0,0.71,0.99,0,642,153470,0
4486007,71,60.78,13.12,0,0.57,0.6,0,579,148524,0
3833149,69,94.79,-35.23,3,0.73,0.8,0,562,102208,1
3187821,23,92.52,-14.44,2,0.41,0.8,1,465,138208,1
2904802,99,84.13,-7.95,2,0.48,0.72,0,592,179265,0
4257263,80,53.42,-32.56,1,0.7,0.81,0,808,225473,1
4588198,95,61.4,8.52,2,0.45,0.87,1,879,40345,0
1713325,114,57.79,-31.08,1,0.6,0.87,0,525,100895,0
3712744,50,72.97,-17.0,0,0.7,0.64,0,469,220407,1
1226798,24,82.43,-35.87,3,0.98,0.92,0,897,205268,0
2833460,52,96.34,-8.52,0,0.36,0.97,0,747,169125,0
4215362,68,67.18,-4.18,3,0.62,0.65,0,801,246500,0
1803377,64,63.52,4.11,2,0.58,0.77,0,826,144022,0
1352557,23,52.71,-19.63,0,0.88,0.8,1,678,229292,0
4398515,24,53.13,-4.57,0,0.93,0.65,0,500,151087,0
3432049,85,70.19,4.05,1,0.93,0.8,0,549,243273,0
1590687,108,70.25,5.72,3,0.56,0.68,1,708,154729,1
4781993,68,86.12,-21.9,2,0.51,0.97,0,424,66116,1
1023160,51,79.53,-35.94,0,0.61,0.78,0,412,168023,0
4157025,91,51.93,-37.74,3,0.54,1.0,0,436,112599,0
3702684,56,87.64,6.08,2,0.8,0.62,0,795,244351,1
3047893,46,50.79,-16.87,0,0.45,0.65,0,449,41521,1
3888963,14,66.46,-31.96,3,0.76,0.78,0,642,69431,0
3974910,16,68.65,-28.93,1,0.95,0.95,0,879,25731,0
3251629,101,85.13,5.97,0,0.5,0.82,0,620,164816,1
2359776,22,60.19,-4.07,3,0.77,0.89,0,831,78094,0
3468045,82,68.5,-9.92,2,0.4,0.77,0,588,33423,0
4987349,67,72.96,-2.62,2,0.38,0.62,0,788,129612,0
